날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_cuisine,lunch_cuisine,dinner_cuisine,breakfast_kobert,lunch_kobert,dinner_kobert
2023-12-07(목),고깃집된장찌개,"24.0, 9.0, 23.0",무청시래기감자탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",쇠고기감자국,"7.0, 2.4, 13.0",7,3,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 8.40323543 -0.79488277 -0.32907503],[-3.91011759  0.04894274  0.09252749]
2023-12-08(금),햄감자찌개,"14.04, 1.86, 2.04",닭칼국수,"47.12, 6.06, 15.09",우동국,"12.38, 2.74, 1.62",11,5,5,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.53017571  3.2027878  -0.79305802]
2023-12-09(토),호떡버거,"68.0, 14.0, 12.0",미소장국,"7.78, 3.36, 6.02",감자계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,18,9,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.49009581  2.12522748 -0.67528983],[-3.91011759  0.04894274  0.09252749]
2023-12-11(월),버섯쇠고기찌개,"19.016542810985488, 8.021147011308546, 12.768707592891765",꽃게된장찌개,"15.2, 5.67, 18.57",짬뽕순두부,"21.0, 23.0, 33.0",7,4,8,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-12(화),새우순두부계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭고기육개장,"6.0, 6.0, 8.0",나가사끼짬뽕찌개,"74.0, 9.0, 9.0",2,22,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-13(수),팽이버섯두부국,"19.016542810985488, 8.021147011308546, 12.768707592891765",건새우무우국,"20.828397887323945, 6.627411971830987, 11.344295774647893",참치김치찌개,"6.11, 4.71, 9.71",6,1,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[7.91182515 1.15411534 1.84022211],[-3.91011759  0.04894274  0.09252749]
2023-12-14(목),토네이도소시지구이,"19.016542810985488, 8.021147011308546, 12.768707592891765",방어순살탕수육,"20.828397887323945, 6.627411971830987, 11.344295774647893",시금치어묵잡채,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,1,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[ 8.12720903 -2.34278528  1.21660507],[ 8.13338323 -0.2163861   0.0950248 ],[ 8.91167342 -1.92607994  0.62506087]
2023-12-15(금),감자짜글이,"32.0, 1.8, 5.0",곱도리탕,"42.0, 15.0, 37.0",콩나물김치국,"1.79, 1.82, 1.92",4,1,4,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.00450784 -1.44422895 -1.28600379],[ 8.54495657 -0.50367951 -0.21077818]
2023-12-16(토),타워버거,"67.0, 25.0, 34.0",유부장국,"8.17, 2.48, 5.99",흑임자옹심이국,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,7,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 6.84949083 -1.63292327 -0.38273947],[7.33395554 2.34860384 0.23494969],[ 9.10720906 -0.6935193   0.86380914]
2023-12-17(일),뼈없는갈비탕,"5.0, 11.0, 37.0",갈릭닭가슴살버섯볶음,"20.828397887323945, 6.627411971830987, 11.344295774647893",쇠고기무국,"12.07, 8.62, 16.43",5,1,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-19(화),돼지고기콩나물찌개,"17.0, 4.0, 12.0",닭고기무국,"6.0, 1.1, 6.0",조랭이떡들깨탕,"19.172017857142862, 7.075374999999995, 11.985875000000004",5,5,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-20(수),누룽지,"84.29, 0.51, 7.31",매운버섯국,"20.828397887323945, 6.627411971830987, 11.344295774647893",볶음김치,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 6.20900238 -0.32822535 -0.22532528],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-21(목),쇠고기떡국,"0.0, 2.5, 20.0",마라탕,"16.1, 8.99, 10.08",아욱된장국,"4.88, 0.73, 2.68",9,1,8,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 6.54169956 -0.13756015 -2.84175863],[-3.91011759  0.04894274  0.09252749]
2023-12-22(금),전복미역국,"6.0, 1.5, 5.0",새알심팥죽,"45.0, 12.0, 10.0",순두부찌개,"5.62, 17.99, 18.25",4,1,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[7.77325121 1.80661214 0.61183241],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-23(토),모닝빵잠봉뵈르,"19.016542810985488, 8.021147011308546, 12.768707592891765",미소장국,"7.78, 3.36, 6.02",맑은된장국,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,18,12,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.49009581  2.12522748 -0.67528983],[-3.91011759  0.04894274  0.09252749]
2023-12-24(일),진한소내장탕,"0.0, 17.0, 28.0",시금치된장국,"17.48, 2.8, 7.91",버섯육개장,"9.0, 2.9, 8.0",1,2,12,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.93287234  0.82956599 -0.64106903],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-25(월),해물순두부찌개,"13.31, 16.19, 25.76",쇠고기육개장,"6.0, 6.0, 8.0",불향가득짬뽕탕,"18.62, 11.0, 15.0",4,8,3,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-26(화),쇠고기콩나물국,"19.016542810985488, 8.021147011308546, 12.768707592891765",유부우동,"77.0, 3.7, 10.0",얼큰황태채국,"19.172017857142862, 7.075374999999995, 11.985875000000004",8,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[7.10267639 0.21984341 0.76359115],[ 8.91876425  0.10340718 -0.12350256]
2023-12-28(목),감자돈육짜글이,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭곰탕,"1.87, 4.75, 18.72",팽이버섯계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,18,6,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2023-12-29(금),쇠고기무국,"12.07, 8.62, 16.43",크루통크림스프,"18.0, 2.8, 1.0",마늘삼겹살구이,"0.62, 29.82, 18.21",40,2,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.67751476 -3.58444626  0.94321651],[ 8.99475028 -0.93852795  0.407907  ]
2023-12-30(토),뉴욕핫도그,"15.0, 8.1, 15.0",우동국,"12.38, 2.74, 1.62",짬뽕찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",10,12,12,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617637],[6.67557289 3.33947781 0.37022269],[-3.91011759  0.04894274  0.09252749]
2023-12-31(일),돼지고기김치찌개,"6.38, 8.09, 8.17",닭고기육개장,"6.0, 6.0, 8.0",중화식계란탕,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,22,4,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-01(월),쇠고기떡국,"0.0, 2.5, 20.0",고기사골곰탕,"3.0, 1.3, 8.0",쇠고기감자국,"7.0, 2.4, 13.0",9,3,6,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.77041988 -1.08978405 -1.20421961],[-3.91011759  0.04894274  0.09252749]
2024-01-02(화),두부맑은국,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭곰탕,"1.87, 4.75, 18.72",짬뽕순두부,"21.0, 23.0, 33.0",8,18,8,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-04(목),돼지고기김찌찌개,"15.0, 6.0, 10.0",황태채콩나물국,"5.0, 1.5, 8.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",6,1,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[8.25084898 0.09358296 0.62580585],[ 8.82953715  1.38121925 -0.1652322 ]
2024-01-05(금),두부고추장찌개,"13.53, 2.9, 6.9",차돌박이된장찌개,"27.0, 28.0, 27.0",감자돈육짜글이,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,10,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-06(토),버팔로치킨윙,"9.0, 10.0, 17.0",비벼먹는오믈렛,"20.828397887323945, 6.627411971830987, 11.344295774647893",팽이버섯두부국,"19.172017857142862, 7.075374999999995, 11.985875000000004",6,2,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-07(일),설렁탕,"42.7, 12.93, 32.67",오징어찌개,"12.12, 4.07, 20.38",고깃집된장찌개,"24.0, 9.0, 23.0",5,1,2,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.17150351  0.90120688 -1.14929411],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-08(월),고기말이구이,"19.016542810985488, 8.021147011308546, 12.768707592891765",양배추쌈,"5.58, 0.12, 1.44",새우꼬치,"17.0, 2.0, 18.0",1,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.82437861 -2.27512177  1.17432697],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-09(화),쇠고기무국,"12.07, 8.62, 16.43",굴해물짬뽕,"69.0, 8.0, 18.0",옛날갈비탕,"2.0, 4.2, 13.0",40,4,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-10(수),누룽지,"84.29, 0.51, 7.31",무청시래기감자탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",중화식계란탕,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,3,4,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 6.20900238 -0.32822535 -0.22532528],[ 8.40323543 -0.79488277 -0.32907503],[-3.91011759  0.04894274  0.09252749]
2024-01-11(목),모듬어묵탕,"19.0, 2.7, 9.0",새우튀김우동,"87.0, 7.0, 12.0",빈달루커리,"21.0, 3.6, 6.0",5,3,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[ 7.98671749 -0.55381025 -0.1030251 ],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.91778028 -2.39658769  0.40448306]
2024-01-12(금),목살김치찌개,"11.0, 23.0, 27.0",황태채전복미역국,"20.828397887323945, 6.627411971830987, 11.344295774647893",사골우거지국,"6.0, 7.0, 14.0",4,1,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[8.29550658 0.11761144 1.49851353],[8.69507188e+00 4.89269442e-03 4.56482709e-02]
2024-01-13(토),뉴욕핫도그,"15.0, 8.1, 15.0",밥,"20.828397887323945, 6.627411971830987, 11.344295774647893",황태해장국,"12.07, 4.14, 18.33",10,2,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 3.53374102 -0.03674572 -3.02972086],[ 8.83587096  2.38598511 -0.68750819]
2024-01-14(일),버섯쇠고기찌개,"19.016542810985488, 8.021147011308546, 12.768707592891765",나가사끼짬뽕찌개,"74.0, 9.0, 9.0",미역된장국,"2.34, 0.08, 1.0",7,3,6,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-15(월),뼈없는갈비탕,"5.0, 11.0, 37.0",꽃게탕,"3.95, 1.58, 12.87",감자국,"9.86, 3.52, 4.54",5,9,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.37814624  2.63000957 -0.60769945]
2024-01-16(화),왕만두국,"29.95, 21.79, 24.12",닭고기육개장,"6.0, 6.0, 8.0",순대국,"33.78, 10.35, 23.25",8,22,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.36243946  2.46154488 -0.13985599],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.47994639  3.39285537 -0.88045605]
2024-01-17(수),돼지고기콩나물찌개,"17.0, 4.0, 12.0",와플,"19.05, 3.72, 2.85",쇠고기콩나물국,"19.172017857142862, 7.075374999999995, 11.985875000000004",5,1,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 5.75367063 -1.69126698 -0.88863193],[-3.91011759  0.04894274  0.09252749]
2024-01-18(목),매운버섯국,"19.016542810985488, 8.021147011308546, 12.768707592891765",감자계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",잔슨빌부대찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,7,7,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-19(금),감자옹심이국,"48.72, 5.3, 5.23",순두부찌개,"5.62, 17.99, 18.25",쇠고기우거지국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,9,1,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[8.10514738 0.25949838 0.98102955],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-20(토),불고기버거,"50.0, 22.0, 20.0",유부된장국,"8.17, 2.48, 5.99",진국설렁탕,"1.0, 4.6, 24.0",15,6,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.48607388 -2.10948035 -0.00940061],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.51639851  0.75033873 -0.35689362]
2024-01-21(일),베이컨야채볶음,"53.0, 8.0, 13.0",돈갈비찜,"7.72, 21.79, 17.27",동그랑땡구이,"0.93, 2.11, 1.72",2,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-22(월),갈비육개장,"19.0, 22.0, 20.0",낙지연포탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",닭고기무국,"6.0, 1.1, 6.0",2,5,18,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[7.91787874 0.38866103 0.05101747],[ 7.7348684  -0.91460613 -0.37611507],[-3.91011759  0.04894274  0.09252749]
2024-01-23(화),버섯들깨탕,"33.0, 1.7, 17.0",감자짜글이,"32.0, 1.8, 5.0",타코야끼,"4.28, 0.63, 1.3",3,12,2,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-25(목),쇠고기무국,"12.07, 8.62, 16.43",불고기파스타,"55.0, 24.0, 28.0",돼지고기김치찌개,"6.38, 8.09, 8.17",40,1,7,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.53152799 -2.29120068 -0.47953892],[-3.91011759  0.04894274  0.09252749]
2024-01-26(금),햄감자찌개,"14.04, 1.86, 2.04",닭곰탕,"1.87, 4.75, 18.72",우동국,"12.38, 2.74, 1.62",11,18,5,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.53017571  3.2027878  -0.79305802]
2024-01-27(토),포테이토크림스프,"13.0, 2.4, 1.0",팽이버섯계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",해물순두부찌개,"13.31, 16.19, 25.76",1,13,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 8.09188061 -3.7619751   0.74189111],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-28(일),들깨수제비국,"105.0, 16.9, 8.0",감자고추장찌개,"13.53, 2.9, 6.9",꼬리곰탕,"7.0, 13.0, 32.0",4,8,2,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-29(월),닭고기무국,"6.0, 1.1, 6.0",명태매운탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",맑은된장국,"19.172017857142862, 7.075374999999995, 11.985875000000004",13,3,12,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.92455664 -0.71182999  0.17759121],[-3.91011759  0.04894274  0.09252749]
2024-01-30(화),견과멸치볶음,"17.5, 14.3, 14.0",굴해물짬뽕,"69.0, 8.0, 18.0",황태채계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,4,4,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-01-31(수),흑임자옹심이국,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭고기육개장,"6.0, 6.0, 8.0",마라탕,"16.1, 8.99, 10.08",3,22,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.37255602 -0.44741469  1.46381231],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 7.36514491 -0.38459262 -0.37253395]
2024-02-01(목),쇠고기콩나물국,"19.016542810985488, 8.021147011308546, 12.768707592891765",치즈순두부부대찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",오징어무국,"3.8, 0.96, 10.35",8,1,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[8.78018821 0.98549772 0.21472693]
2024-02-02(금),,"19.016542810985488, 8.021147011308546, 12.768707592891765",블랙커피,"0.09, 0.05, 0.28",맛김치,"6.0, 1.1, 2.0",8,1,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-3.6037333  -2.04695023 -5.11014349],[ 6.58465571 -3.2708424   0.31821377],[-3.91011759  0.04894274  0.09252749]
2024-02-03(토),치즈브리또,"32.0, 17.0, 14.0",미니우동,"47.56, 0.62, 7.04",버섯쇠고기찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,2,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.13284395 -0.25873287  0.17959533],[-3.91011759  0.04894274  0.09252749]
2024-02-04(일),홍합탕,"11.91, 7.58, 22.81",설렁탕소면,"81.0, 16.0, 14.0",빈달루커리,"21.0, 3.6, 6.0",5,3,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 6.90447678  1.46328653 -1.64030152],[ 7.85391593 -0.52501186 -0.59573239],[ 7.91778028 -2.39658769  0.40448306]
2024-02-05(월),삼색수제비국,"19.016542810985488, 8.021147011308546, 12.768707592891765",쇠고기미역국,"16.08, 6.78, 15.06",모듬어묵탕,"19.0, 2.7, 9.0",3,12,8,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[7.87935811 0.45065136 0.38814605],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.71399252 -1.01365324  0.37664474]
2024-02-06(화),버섯들깨탕,"33.0, 1.7, 17.0",감자짜글이,"32.0, 1.8, 5.0",시금치된장국,"17.48, 2.8, 7.91",3,12,4,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-02-07(수),전복죽,"25.0, 6.0, 3.0",갈비육개장,"19.0, 22.0, 20.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",4,2,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[ 6.77491297  2.07083642 -0.44836479],[ 7.79592094  0.06913655 -0.27892591],[-3.91011759  0.04894274  0.09252749]
2024-02-08(목),도가니설렁탕,"6.0, 6.0, 15.0",쇠고기육개장,"6.0, 6.0, 8.0",잔슨빌부대찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,8,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.14938997 -0.58147811 -0.5733208 ],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-02-09(금),참치김치찌개,"6.11, 4.71, 9.71",고깃집된장찌개,"24.0, 9.0, 23.0",순두부찌개,"5.62, 17.99, 18.25",9,4,12,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-02-11(일),근대된장국,"5.82, 1.36, 3.47",맑은된장국,"20.828397887323945, 6.627411971830987, 11.344295774647893",해물라면,"79.0, 15.0, 11.0",7,7,2,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.07420334 -1.1839594  -0.03676342]
2024-02-12(월),감자양파찌개,"14.04, 1.86, 2.04",쇠고기우거지국,"20.828397887323945, 6.627411971830987, 11.344295774647893",밥,"19.172017857142862, 7.075374999999995, 11.985875000000004",9,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 4.3419187  -0.3522707  -1.19564564]
2024-02-14(수),황태채미역국,"4.0, 0.5, 1.0",느타리버섯배추국,"20.828397887323945, 6.627411971830987, 11.344295774647893",감자고추장찌개,"13.53, 2.9, 6.9",3,6,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[8.15118781 1.4096682  0.66975757],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-02-15(목),,"19.016542810985488, 8.021147011308546, 12.768707592891765",사과,"13.81, 0.17, 0.26",,"19.172017857142862, 7.075374999999995, 11.985875000000004",8,2,9,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-3.6037333  -2.04695023 -5.11014349],[ 4.35839882  1.20759001 -3.13641077],[-2.94202817 -2.94203111 -5.84138783]
2024-02-16(금),닭고기무국,"6.0, 1.1, 6.0",꽃게된장찌개,"15.2, 5.67, 18.57",햄감자찌개,"14.04, 1.86, 2.04",13,4,3,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
